sub,kind,target_x0,target_y0,response_x0,response_y0,target_orientation_deg,target_radius_pixels,which_eye,sub_num,match_x0,match_y0,response_r,response_theta,match_r,match_theta,target_radius_deg,target_ori_id,target_rad_id,target_id,error_x,error_y,error_r,error_theta,error_r_mu,error_r_sd
bm,A,-0.92394,0.37584,0.98658,-0.40716,157,64,bad,1,0.92394,-0.37584,1.0672953490013906,-22.425861921351792,0.9974571816373874,-22.135491878100353,1,4,1,4,0.06264000000000003,-0.031320000000000014,0.06983816736400317,-0.2903700432514391,0.19695255744128956,0.2571543986246538
bm,A,0.92394,-0.37584,-0.8613000000000001,0.45414,337,64,bad,1,-0.92394,0.37584,0.9736944231123028,152.19854122006586,0.9974571816373874,157.86450812189966,1,8,1,8,0.06263999999999992,0.07829999999999998,-0.023762758525084582,-5.665966901833798,0.19838589093174494,0.11457571612688049
bm,A,4.6197,1.91052,-3.7584,-1.26846,22,320,bad,1,-4.6197,-1.91052,3.9666814003143736,-161.35046124594862,4.999171407383428,-157.53200302754047,5,1,3,17,0.8613,0.6420600000000001,-1.0324900070690544,-3.8184582184081535,-0.7394846738760793,0.3767901975024248
bm,A,-6.46758,-2.67786,5.9351400000000005,3.24162,202,448,bad,1,6.46758,2.67786,6.7626908138698765,28.642225942240803,7.000037516756607,22.49168668421689,7,5,4,29,-0.5324399999999994,0.5637600000000003,-0.23734670288673065,6.150539258023912,-0.15068853567925541,0.41827517679568804
bm,A,1.14318,-2.77182,-0.9396,2.8971,292,192,bad,1,-1.14318,2.77182,3.0456586430524353,107.96913974015703,2.998307293257314,112.41268946863428,3,7,2,15,0.2035800000000001,0.12528000000000006,0.047351349795121234,-4.443549728477251,0.2671046998762476,0.3678475378775017
bm,A,0.37584,0.92394,-0.6107400000000001,-0.8456400000000001,67,64,bad,1,-0.37584,-0.92394,1.0431252835589788,-125.8376529542783,0.9974571816373874,-112.13549187810035,1,2,1,2,-0.23490000000000005,0.07829999999999993,0.04566810192159143,-13.702161076177944,0.1354294309294402,0.12673825083946802
bm,A,0.92394,0.37584,-1.03356,-0.50112,22,64,bad,1,-0.92394,-0.37584,1.1486372482206904,-154.13364320590549,0.9974571816373874,-157.86450812189966,1,1,1,1,-0.10962000000000005,-0.12528,0.15118006658330296,3.730864915994175,0.23497470328541584,0.3541260348388331
bm,A,-2.77182,1.14318,2.64654,-1.37808,157,192,bad,1,2.77182,-1.14318,2.983836198252176,-27.50644640009918,2.998307293257314,-22.412689468634277,3,4,2,12,-0.12528000000000006,-0.2348999999999999,-0.01447109500513788,-5.0937569314649025,-0.08418234870025325,0.3222530887772612
bm,A,0.37584,-0.92394,-0.28188,0.97092,292,64,bad,1,-0.37584,0.92394,1.0110103762078806,106.18920625702695,0.9974571816373874,112.13549187810035,1,7,1,7,0.09395999999999999,0.04698000000000002,0.013553194570493199,-5.9462856210734,0.1599681114511681,0.1439244841693038
bm,A,1.91052,4.6197,-1.2371400000000001,-3.88368,67,320,bad,1,-1.91052,-4.6197,4.075964391650153,-107.66919420741469,4.999171407383428,-112.46799697245953,5,2,3,18,0.6733799999999999,0.7360199999999999,-0.9232070157332748,4.79880276504484,-0.705025140789831,0.23185266969877316
bm,A,-1.14318,-2.77182,1.37808,3.31992,247,192,bad,1,1.14318,2.77182,3.5945755372227195,67.45693899994212,2.998307293257314,67.58731053136572,3,6,2,14,0.2348999999999999,0.5481000000000003,0.5962682439654055,-0.1303715314235916,0.3134088855313605,0.4225043754794615
bm,A,-0.92394,-0.37584,1.03356,0.40716,202,64,bad,1,0.92394,0.37584,1.110867021384648,21.501434324047903,0.9974571816373874,22.135491878100353,1,5,1,5,0.10962000000000005,0.031320000000000014,0.11340983974726071,-0.6340575540524505,0.2302668356095071,0.23389243238523472
bm,A,-1.91052,4.6197,1.75392,-3.61746,112,320,bad,1,1.91052,-4.6197,4.020230368772417,-64.13364320590549,4.999171407383428,-67.53200302754048,5,3,3,19,-0.15660000000000007,1.00224,-0.9789410386110111,3.3983598216349975,-0.5701766071866488,0.3917137696386226
bm,A,1.91052,-4.6197,-1.55034,4.9329,292,320,bad,1,-1.91052,4.6197,5.170788772092706,107.44718842328221,4.999171407383428,112.46799697245953,5,7,3,23,0.36017999999999994,0.31320000000000014,0.17161736470927824,-5.020808549177318,0.05864796194452021,0.3718603851234971
bm,A,2.77182,-1.14318,-2.80314,1.4094,337,192,bad,1,-2.77182,1.14318,3.137515293922884,153.3070566703431,2.998307293257314,157.58731053136572,3,8,2,16,-0.031320000000000014,0.2662199999999999,0.13920800066556982,-4.280253861022629,-0.06288785566802627,0.3795337177604461
bm,A,6.46758,2.67786,-4.8232800000000005,-1.91052,22,448,bad,1,-6.46758,-2.67786,5.187881709214273,-158.39128859711622,7.000037516756607,-157.5083133157831,7,1,4,25,1.6442999999999994,0.7673399999999999,-1.812155807542334,-0.8829752813331027,-1.398510011540057,0.3721019812894945
bm,A,-4.6197,-1.91052,4.99554,2.28636,202,320,bad,1,4.6197,1.91052,5.493893149780035,24.592634223678605,4.999171407383428,22.46799697245953,5,5,3,21,0.3758400000000002,0.3758400000000002,0.4947217423966075,2.124637251219074,-0.061919171315951,0.3406007560691972
bm,A,6.46758,-2.67786,-3.74274,2.78748,337,448,bad,1,-6.46758,2.67786,4.666706275093816,143.32236934895454,7.000037516756607,157.5083133157831,7,8,4,32,2.72484,0.10962000000000005,-2.3333312416627914,-14.185943966828575,-1.1381546147905708,0.45896006473962697
bm,A,-0.37584,-0.92394,0.28188,0.95526,247,64,bad,1,0.37584,0.92394,0.9959809245161274,73.55962047831983,0.9974571816373874,67.86450812189965,1,6,1,6,-0.09395999999999999,0.031320000000000014,-0.0014762571212599829,5.695112356420182,0.12147547390147839,0.13240217159571324
bm,A,-0.37584,0.92394,0.50112,-0.8613000000000001,112,64,bad,1,0.37584,-0.92394,0.9964732532286052,-59.80837703904239,0.9974571816373874,-67.86450812189965,1,3,1,3,0.12528,0.06263999999999992,-9.83928408782142e-4,8.056131082857256,0.08544539509452428,0.13535547941607098
bm,A,2.67786,6.46758,-1.53468,-5.26176,67,448,bad,1,-2.67786,-6.46758,5.481,-106.26020470831196,7.000037516756607,-112.49168668421689,7,2,4,26,1.1431799999999999,1.2058200000000001,-1.5190375167566073,6.231481975904927,-0.9145469516808078,0.5125914049842164
bm,A,6.46758,2.67786,-4.99554,-2.09844,22,448,bad,1,-6.46758,-2.67786,5.418382630010546,-157.21454077455675,7.000037516756607,-157.5083133157831,7,1,4,25,1.4720399999999998,0.5794199999999998,-1.581654886746061,0.2937725412263603,-1.398510011540057,0.3721019812894945
bm,A,0.37584,-0.92394,-0.21924,0.97092,292,64,bad,1,-0.37584,0.92394,0.9953651711809088,102.72435568542238,0.9974571816373874,112.13549187810035,1,7,1,7,0.15660000000000002,0.04698000000000002,-0.0020920104564785547,-9.411136192677972,0.1599681114511681,0.1439244841693038
bm,A,-2.67786,6.46758,2.25504,-5.62194,112,448,bad,1,2.67786,-6.46758,6.057343870476565,-68.14357778018089,7.000037516756607,-67.50831331578311,7,3,4,27,-0.42281999999999975,0.8456399999999995,-0.9426936462800422,-0.6352644643977783,-1.0984179199077584,0.3277670981346472
bm,A,-4.6197,1.91052,4.16556,-1.62864,157,320,bad,1,4.6197,-1.91052,4.472623208274983,-21.354377364898106,4.999171407383428,-22.46799697245953,5,4,3,20,-0.45413999999999977,0.2818799999999999,-0.5265481991084453,1.113619607561425,-0.48969160963270253,0.42020299642810705
bm,A,-4.6197,-1.91052,4.72932,1.6443,202,320,bad,1,4.6197,1.91052,5.0070140954864515,19.171649204953024,4.999171407383428,22.46799697245953,5,5,3,21,0.1096200000000005,-0.2662199999999999,0.007842688103023576,-3.296347767506507,-0.061919171315951,0.3406007560691972
bm,A,-2.77182,1.14318,2.69352,-1.2058200000000001,157,192,bad,1,2.77182,-1.14318,2.9511102762858594,-24.1168414554688,2.998307293257314,-22.412689468634277,3,4,2,12,-0.07830000000000004,-0.06264000000000003,-0.04719701697145462,-1.7041519868345247,-0.08418234870025325,0.3222530887772612
bm,A,2.77182,1.14318,-2.02014,-1.15884,22,192,bad,1,-2.77182,-1.14318,2.328921588461063,-150.15954618200192,2.998307293257314,-157.58731053136572,3,1,2,9,0.7516799999999999,-0.015660000000000007,-0.6693857047962513,7.427764349363798,-0.28410786056194326,0.26257895629927036
bm,A,0.92394,0.37584,-1.00224,-0.37584,22,64,bad,1,-0.92394,-0.37584,1.0703927892133802,-159.44395478041653,0.9974571816373874,-157.86450812189966,1,1,1,1,-0.07830000000000004,0,0.07293560757599282,-1.579446658516872,0.23497470328541584,0.3541260348388331
bm,A,1.91052,4.6197,-1.14318,-3.8367,67,320,bad,1,-1.91052,-4.6197,4.0033894892203525,-106.59190869167988,4.999171407383428,-112.46799697245953,5,2,3,18,0.7673399999999999,0.7829999999999999,-0.9957819181630754,5.876088280779655,-0.705025140789831,0.23185266969877316
bm,A,1.91052,-4.6197,-2.09844,4.36914,292,320,bad,1,-1.91052,4.6197,4.846940764358483,115.65435681544498,4.999171407383428,112.46799697245953,5,7,3,23,-0.1879200000000001,-0.2505600000000001,-0.1522306430249447,3.1863598429854534,0.05864796194452021,0.3718603851234971
bm,A,-1.14318,-2.77182,1.2214800000000001,2.70918,247,192,bad,1,1.14318,2.77182,2.9718125214757407,65.7309554728266,2.998307293257314,67.58731053136572,3,6,2,14,0.07830000000000004,-0.06264000000000003,-0.026494771781573334,-1.8563550585391226,0.3134088855313605,0.4225043754794615
bm,A,-0.37584,-0.92394,0.56376,1.2214800000000001,247,64,bad,1,0.37584,0.92394,1.3453024671054463,65.22485943116808,0.9974571816373874,67.86450812189965,1,6,1,6,0.18792000000000003,0.29754000000000014,0.34784528546805893,-2.639648690731562,0.12147547390147839,0.13240217159571324
bm,A,2.77182,-1.14318,-2.1924,1.34676,337,192,bad,1,-2.77182,1.14318,2.5730099606492005,148.43818815835067,2.998307293257314,157.58731053136572,3,8,2,16,0.5794199999999998,0.20357999999999987,-0.42529733260811353,-9.149122373015047,-0.06288785566802627,0.3795337177604461
bm,A,-2.67786,-6.46758,3.19464,5.49666,247,448,bad,1,2.67786,6.46758,6.357593560868767,59.83499219425874,7.000037516756607,67.50831331578311,7,6,4,30,0.5167800000000002,-0.9709199999999996,-0.6424439558878401,-7.673321121524374,-0.41105101752560314,0.27766258146865136
bm,A,0.92394,-0.37584,-1.06488,0.72036,337,64,bad,1,-0.92394,0.37584,1.2856468970911104,145.92280471986928,0.9974571816373874,157.86450812189966,1,8,1,8,-0.14094000000000007,0.34452,0.28818971545372296,-11.941703402030384,0.19838589093174494,0.11457571612688049
bm,A,-1.14318,2.77182,1.28412,-2.63088,112,192,bad,1,1.14318,-2.77182,2.9275405631348645,-63.98321705922621,2.998307293257314,-67.58731053136572,3,3,2,11,0.14093999999999984,0.14094000000000007,-0.0707667301224495,3.6040934721395033,-0.3761256180080469,0.2974293701571797
bm,A,2.67786,-6.46758,-2.39598,5.59062,292,448,bad,1,-2.67786,6.46758,6.082413348729269,113.19859051364818,7.000037516756607,112.49168668421689,7,7,4,31,0.2818799999999997,-0.8769599999999995,-0.9176241680273378,0.7069038294312975,-0.5829373323869302,0.44518190510926225
bm,A,-2.77182,-1.14318,3.31992,1.45638,202,192,bad,1,2.77182,1.14318,3.6253153670818765,23.686064112866653,2.998307293257314,22.412689468634277,3,5,2,13,0.5481000000000003,0.3131999999999999,0.6270080738245625,1.2733746442323763,0.26894555666949177,0.36298135860508635
bm,A,-0.92394,0.37584,1.04922,-0.40716,157,64,bad,1,0.92394,-0.37584,1.1254518532571707,-21.209226134222803,0.9974571816373874,-22.135491878100353,1,4,1,4,0.12528000000000006,-0.031320000000000014,0.12799467161978328,0.9262657438775506,0.19695255744128956,0.2571543986246538
bm,A,-6.46758,2.67786,5.91948,-3.2886,157,448,bad,1,6.46758,-2.67786,6.77164185632997,-29.054604099077146,7.000037516756607,-22.49168668421689,7,4,4,28,-0.5480999999999998,-0.6107400000000003,-0.22839566042663684,-6.562917414860255,-0.08382393961119733,0.482320971260756
bm,A,1.14318,-2.77182,-0.97092,3.58614,292,192,bad,1,-1.14318,2.77182,3.715250428436823,105.14921165267097,2.998307293257314,112.41268946863428,3,7,2,15,0.17226000000000008,0.8143199999999999,0.716943135179509,-7.263477815963313,0.2671046998762476,0.3678475378775017
bm,A,-0.92394,-0.37584,1.0962,0.53244,202,64,bad,1,0.92394,0.37584,1.2186659893506506,25.906507999514385,0.9974571816373874,22.135491878100353,1,5,1,5,0.17226000000000008,0.15660000000000002,0.22120880771326323,3.771016121414032,0.2302668356095071,0.23389243238523472
bm,A,6.46758,-2.67786,-5.13648,2.78748,337,448,bad,1,-6.46758,2.67786,5.844097153607219,151.5120717544057,7.000037516756607,157.5083133157831,7,8,4,32,1.3311000000000002,0.10962000000000005,-1.155940363149388,-5.996241561377417,-1.1381546147905708,0.45896006473962697
bm,A,-1.91052,4.6197,2.4742800000000003,-4.3848,112,320,bad,1,1.91052,-4.6197,5.034732620348374,-60.56458363860737,4.999171407383428,-67.53200302754048,5,3,3,19,0.5637600000000003,0.23489999999999966,0.03556121296494652,6.967419388933116,-0.5701766071866488,0.3917137696386226
bm,A,-6.46758,-2.67786,6.21702,2.55258,202,448,bad,1,6.46758,2.67786,6.720640024342919,22.32204049188023,7.000037516756607,22.49168668421689,7,5,4,29,-0.2505600000000001,-0.12528000000000006,-0.27939749241368794,-0.16964619233666056,-0.15068853567925541,0.41827517679568804
bm,A,-1.91052,-4.6197,2.5056000000000003,4.66668,247,320,bad,1,1.91052,4.6197,5.296785212031918,61.76808174133644,4.999171407383428,67.53200302754048,5,6,3,22,0.5950800000000003,0.046980000000000466,0.2976138046484902,-5.763921286204045,0.10641646389958792,0.3342252219121246
bm,A,4.6197,-1.91052,-3.9933,2.20806,337,320,bad,1,-4.6197,1.91052,4.5631101075472635,151.05998730716064,4.999171407383428,157.53200302754047,5,8,3,24,0.6263999999999998,0.29754000000000014,-0.4360612998361644,-6.472015720379829,-0.3848047012759256,0.34820902338111615
bm,A,1.14318,2.77182,-1.04922,-2.6622,67,192,bad,1,-1.14318,-2.77182,2.861498112597665,-111.51027490097405,2.998307293257314,-112.41268946863428,3,2,2,10,0.09396000000000004,0.10962000000000005,-0.13680918065964898,0.9024145676602302,-0.19752024344829694,0.22742272829882132
bm,A,0.37584,0.92394,-0.43848,-1.0962,67,64,bad,1,-0.37584,-0.92394,1.1806435323161688,-111.80140948635182,0.9974571816373874,-112.13549187810035,1,2,1,2,-0.06263999999999997,-0.17226000000000008,0.18318635067878142,0.33408239174853804,0.1354294309294402,0.12673825083946802
bm,A,4.6197,1.91052,-3.88368,-1.51902,22,320,bad,1,-4.6197,-1.91052,4.170178905370848,-158.63808926769065,4.999171407383428,-157.53200302754047,5,1,3,17,0.7360199999999999,0.39149999999999996,-0.8289925020125803,-1.1060862401501765,-0.7394846738760793,0.3767901975024248
bm,A,4.6197,1.91052,-4.11858,-1.76958,22,320,bad,1,-4.6197,-1.91052,4.482645936587006,-156.74884456576632,4.999171407383428,-157.53200302754047,5,1,3,17,0.5011200000000002,0.14094000000000007,-0.516525470796422,0.7831584617741498,-0.7394846738760793,0.3767901975024248
bm,A,-4.6197,1.91052,4.05594,-2.25504,157,320,bad,1,4.6197,-1.91052,4.6406739473054985,-29.073383442722307,4.999171407383428,-22.46799697245953,5,4,3,20,-0.5637600000000003,-0.34452000000000016,-0.3584974600779294,-6.605386470262776,-0.48969160963270253,0.42020299642810705
bm,A,-0.92394,0.37584,1.29978,-0.51678,157,64,bad,1,0.92394,-0.37584,1.3987457298594337,-21.682291613244935,0.9974571816373874,-22.135491878100353,1,4,1,4,0.37583999999999995,-0.14094,0.4012885482220463,0.4532002648554183,0.19695255744128956,0.2571543986246538
bm,A,-6.46758,2.67786,6.8121,-3.4608600000000003,157,448,bad,1,6.46758,-2.67786,7.640828381111567,-26.932663416434984,7.000037516756607,-22.49168668421689,7,4,4,28,0.34452000000000016,-0.7830000000000004,0.64079086435496,-4.440976732218093,-0.08382393961119733,0.482320971260756
bm,A,2.67786,6.46758,-2.00448,-5.30874,67,448,bad,1,-2.67786,-6.46758,5.674562578560572,-110.68558971995955,7.000037516756607,-112.49168668421689,7,2,4,26,0.6733799999999999,1.1588399999999996,-1.3254749381960353,1.8060969642573355,-0.9145469516808078,0.5125914049842164
bm,A,-1.91052,-4.6197,2.20806,5.04252,247,320,bad,1,1.91052,4.6197,5.5047740111652175,66.35195610954972,4.999171407383428,67.53200302754048,5,6,3,22,0.29754000000000014,0.42281999999999975,0.5056026037817896,-1.180046917990765,0.10641646389958792,0.3342252219121246
bm,A,2.77182,1.14318,-2.4116400000000002,-1.04922,22,192,bad,1,-2.77182,-1.14318,2.629994315202982,-156.48783133771443,2.998307293257314,-157.58731053136572,3,1,2,9,0.3601799999999997,0.09396000000000004,-0.36831297805433216,1.099479193651291,-0.28410786056194326,0.26257895629927036
bm,A,-0.37584,0.92394,0.48546,-1.1745,112,64,bad,1,0.37584,-0.92394,1.270874368928731,-67.54306100005789,0.9974571816373874,-67.86450812189965,1,3,1,3,0.10962,-0.2505600000000001,0.27341718729134357,0.32144712184175717,0.08544539509452428,0.13535547941607098
bm,A,4.6197,-1.91052,-3.64878,1.75392,337,320,bad,1,-4.6197,1.91052,4.048435605860615,154.32702554767556,4.999171407383428,157.53200302754047,5,8,3,24,0.97092,-0.15660000000000007,-0.9507358015228133,-3.204977479864908,-0.3848047012759256,0.34820902338111615
bm,A,-1.14318,2.77182,1.14318,-2.14542,112,192,bad,1,1.14318,-2.77182,2.430984880413698,-61.94922423382144,2.998307293257314,-67.58731053136572,3,3,2,11,0,0.6263999999999998,-0.5673224128436161,5.638086297544277,-0.3761256180080469,0.2974293701571797
bm,A,-2.67786,6.46758,2.4742800000000003,-5.04252,112,448,bad,1,2.67786,-6.46758,5.616855834788712,-63.86358755562412,7.000037516756607,-67.50831331578311,7,3,4,27,-0.20357999999999965,1.4250600000000002,-1.383181681967895,3.644725760158991,-1.0984179199077584,0.3277670981346472
bm,A,-4.6197,-1.91052,4.60404,2.08278,202,320,bad,1,4.6197,1.91052,5.053232317042232,24.34108993669251,4.999171407383428,22.46799697245953,5,5,3,21,-0.015659999999999563,0.17226000000000008,0.05406090965880406,1.8730929642329777,-0.061919171315951,0.3406007560691972
bm,A,-0.92394,-0.37584,0.87696,0.32886,202,64,bad,1,0.92394,0.37584,0.9365936905617077,20.556045219583467,0.9974571816373874,22.135491878100353,1,5,1,5,-0.04698000000000002,-0.04698000000000002,-0.060863491075679677,-1.5794466585168863,0.2302668356095071,0.23389243238523472
bm,A,0.37584,-0.92394,-0.29754,0.97092,292,64,bad,1,-0.37584,0.92394,1.0154879113017545,107.03776779562564,0.9974571816373874,112.13549187810035,1,7,1,7,0.07829999999999998,0.04698000000000002,0.01803072966436714,-5.097724082474713,0.1599681114511681,0.1439244841693038
bm,A,-1.14318,-2.77182,1.4877,3.11634,247,192,bad,1,1.14318,2.77182,3.4532341776369586,64.48080022827936,2.998307293257314,67.58731053136572,3,6,2,14,0.34451999999999994,0.34452000000000016,0.45492688437964457,-3.1065103030863526,0.3134088855313605,0.4225043754794615
bm,A,-1.91052,4.6197,1.4877,-3.69576,112,320,bad,1,1.91052,-4.6197,3.9839544760953283,-68.07312550357615,4.999171407383428,-67.53200302754048,5,3,3,19,-0.42282,0.92394,-1.0152169312880996,-0.5411224760356674,-0.5701766071866488,0.3917137696386226
bm,A,1.91052,-4.6197,-1.47204,5.26176,292,320,bad,1,-1.91052,4.6197,5.463791729119989,105.6295955897806,4.999171407383428,112.46799697245953,5,7,3,23,0.43848,0.6420599999999999,0.464620321736561,-6.838401382678924,0.05864796194452021,0.3718603851234971
bm,A,2.67786,-6.46758,-1.67562,6.56154,292,448,bad,1,-2.67786,6.46758,6.772112636098133,104.32545134014615,7.000037516756607,112.49168668421689,7,7,4,31,1.0022399999999998,0.09396000000000004,-0.22792488065847394,-8.166235344070742,-0.5829373323869302,0.44518190510926225
bm,A,-2.77182,-1.14318,3.06936,1.14318,202,192,bad,1,2.77182,1.14318,3.2753368257325843,20.427795227816002,2.998307293257314,22.412689468634277,3,5,2,13,0.29754000000000014,0,0.2770295324752703,-1.9848942408182744,0.26894555666949177,0.36298135860508635
bm,A,2.77182,-1.14318,-2.1141,1.12752,337,192,bad,1,-2.77182,1.14318,2.39598,151.92751306414706,2.998307293257314,157.58731053136572,3,8,2,16,0.6577199999999999,-0.015660000000000007,-0.6023272932573138,-5.659797467218652,-0.06288785566802627,0.3795337177604461
bm,A,0.92394,-0.37584,-1.08054,0.3915,337,64,bad,1,-0.92394,0.37584,1.1492775737827654,160.0835940061909,0.9974571816373874,157.86450812189966,1,8,1,8,-0.15660000000000007,0.015660000000000007,0.151820392145378,2.219085884291246,0.19838589093174494,0.11457571612688049
bm,A,6.46758,2.67786,-4.698,-2.69352,22,448,bad,1,-6.46758,-2.67786,5.415372008495816,-150.17291534552527,7.000037516756607,-157.5083133157831,7,1,4,25,1.7695799999999995,-0.015660000000000007,-1.584665508260791,7.335397970257844,-1.398510011540057,0.3721019812894945
bm,A,0.37584,0.92394,-0.34452,-1.08054,67,64,bad,1,-0.37584,-0.92394,1.1341343491844342,-107.68439202655775,0.9974571816373874,-112.13549187810035,1,2,1,2,0.031320000000000014,-0.15660000000000007,0.13667716754704684,4.451099851542608,0.1354294309294402,0.12673825083946802
bm,A,1.91052,4.6197,-1.67562,-4.1499,67,320,bad,1,-1.91052,-4.6197,4.475418683698766,-111.98755496369621,4.999171407383428,-112.46799697245953,5,2,3,18,0.2348999999999999,0.4698000000000002,-0.5237527236846615,0.480442008763319,-0.705025140789831,0.23185266969877316
bm,A,-0.37584,-0.92394,0.36018,1.04922,247,64,bad,1,0.37584,0.92394,1.1093206212813318,71.05349531049094,0.9974571816373874,67.86450812189965,1,6,1,6,-0.015660000000000007,0.12528000000000006,0.1118634396439444,3.188987188591298,0.12147547390147839,0.13240217159571324
bm,A,0.92394,0.37584,-1.14318,-0.25056,22,64,bad,1,-0.92394,-0.37584,1.170316549485651,-167.63750758428571,0.9974571816373874,-157.86450812189966,1,1,1,1,-0.2192400000000001,0.12528,0.1728593678482635,-9.772999462386053,0.23497470328541584,0.3541260348388331
bm,A,-6.46758,-2.67786,6.59286,3.30426,202,448,bad,1,6.46758,2.67786,7.374546570956075,26.61946310707673,7.000037516756607,22.49168668421689,7,5,4,29,0.12528000000000006,0.6264000000000003,0.3745090541994678,4.127776422859839,-0.15068853567925541,0.41827517679568804
bm,A,-2.77182,1.14318,2.4429600000000002,-1.14318,157,192,bad,1,2.77182,-1.14318,2.697204863187074,-25.077183648250212,2.998307293257314,-22.412689468634277,3,4,2,12,-0.3288599999999997,0,-0.30110243007024007,-2.664494179615936,-0.08418234870025325,0.3222530887772612
bm,A,6.46758,-2.67786,-4.99554,2.63088,337,448,bad,1,-6.46758,2.67786,5.645967540289264,152.226656200842,7.000037516756607,157.5083133157831,7,8,4,32,1.4720399999999998,-0.04698000000000002,-1.3540699764673434,-5.281657114941112,-1.1381546147905708,0.45896006473962697
bm,A,-2.67786,-6.46758,2.8971,6.23268,247,448,bad,1,2.67786,6.46758,6.87309889295942,65.06985849616295,7.000037516756607,67.50831331578311,7,6,4,30,0.2192400000000001,-0.23489999999999966,-0.12693862379718723,-2.438454819620162,-0.41105101752560314,0.27766258146865136
bm,A,1.14318,2.77182,-0.82998,-2.7405,67,192,bad,1,-1.14318,-2.77182,2.863425754302004,-106.8493114118251,2.998307293257314,-112.41268946863428,3,2,2,10,0.31320000000000003,0.031320000000000014,-0.1348815389553102,5.563378056809185,-0.19752024344829694,0.22742272829882132
bm,A,1.14318,-2.77182,-1.19016,3.6018,292,192,bad,1,-1.14318,2.77182,3.7933420707339325,108.2853518273195,2.998307293257314,112.41268946863428,3,7,2,15,-0.04698000000000002,0.8299799999999999,0.7950347774766184,-4.1273376413147815,0.2671046998762476,0.3678475378775017
bm,A,2.67786,6.46758,-2.4429600000000002,-6.43626,67,448,bad,1,-2.67786,-6.46758,6.8842934531584286,-110.7848610139685,7.000037516756607,-112.49168668421689,7,2,4,26,0.23489999999999966,0.031320000000000014,-0.11574406359817857,1.7068256702483922,-0.9145469516808078,0.5125914049842164
bm,A,1.91052,-4.6197,-1.84788,4.8232800000000005,292,320,bad,1,-1.91052,4.6197,5.165141861827224,110.96267983656422,4.999171407383428,112.46799697245953,5,7,3,23,0.06264000000000003,0.20358000000000054,0.1659704544437961,-1.5053171358953108,0.05864796194452021,0.3718603851234971
bm,A,2.67786,-6.46758,-1.65996,5.49666,292,448,bad,1,-2.67786,6.46758,5.741841025072011,106.80401696376036,7.000037516756607,112.49168668421689,7,7,4,31,1.0178999999999998,-0.9709199999999996,-1.258196491684596,-5.687669720456526,-0.5829373323869302,0.44518190510926225
bm,A,-1.91052,4.6197,1.84788,-4.2282,112,320,bad,1,1.91052,-4.6197,4.6143618989411745,-66.39289035198145,4.999171407383428,-67.53200302754048,5,3,3,19,-0.06264000000000003,0.39149999999999974,-0.38480950844225337,1.1391126755590335,-0.5701766071866488,0.3917137696386226
bm,A,-2.67786,-6.46758,2.95974,5.51232,247,448,bad,1,2.67786,6.46758,6.256655068804736,61.76723376922673,7.000037516756607,67.50831331578311,7,6,4,30,0.28188000000000013,-0.95526,-0.7433824479518707,-5.741079546556385,-0.41105101752560314,0.27766258146865136
bm,A,4.6197,1.91052,-4.10292,-1.91052,22,320,bad,1,-4.6197,-1.91052,4.5259296500056205,-155.03101268089773,4.999171407383428,-157.53200302754047,5,1,3,17,0.5167799999999998,0,-0.4732417573778074,2.5009903466427374,-0.7394846738760793,0.3767901975024248
bm,A,-0.37584,-0.92394,0.40716,1.08054,247,64,bad,1,0.37584,0.92394,1.1547060046609268,69.35300917502964,0.9974571816373874,67.86450812189965,1,6,1,6,0.031320000000000014,0.15660000000000007,0.15724882302353937,1.488501053129994,0.12147547390147839,0.13240217159571324
bm,A,-0.92394,0.37584,1.0962,-0.32886,157,64,bad,1,0.92394,-0.37584,1.1444663995067745,-16.69924423399362,0.9974571816373874,-22.135491878100353,1,4,1,4,0.17226000000000008,0.04698000000000002,0.14700921786938714,5.436247644106732,0.19695255744128956,0.2571543986246538
bm,A,6.46758,-2.67786,-5.29308,2.5839,337,448,bad,1,-6.46758,2.67786,5.890096357140518,153.9799576355296,7.000037516756607,157.5083133157831,7,8,4,32,1.1745,-0.09396000000000004,-1.1099411596160893,-3.528355680253526,-1.1381546147905708,0.45896006473962697
bm,A,-1.14318,-2.77182,1.97316,3.72708,247,192,bad,1,1.14318,2.77182,4.217165601680826,62.10272896905237,2.998307293257314,67.58731053136572,3,6,2,14,0.8299799999999999,0.95526,1.2188583084235116,-5.484581562313345,0.3134088855313605,0.4225043754794615
bm,A,0.92394,0.37584,-1.00224,-0.51678,22,64,bad,1,-0.92394,-0.37584,1.1276287447560034,-152.72323661688634,0.9974571816373874,-157.86450812189966,1,1,1,1,-0.07830000000000004,-0.14094,0.130171563118616,5.1412715050133215,0.23497470328541584,0.3541260348388331
bm,A,-2.77182,1.14318,3.02238,-1.28412,157,192,bad,1,2.77182,-1.14318,3.283861300176973,-23.0192054406892,2.998307293257314,-22.412689468634277,3,4,2,12,0.2505600000000001,-0.14093999999999984,0.28555400691965893,-0.6065159720549218,-0.08418234870025325,0.3222530887772612
bm,A,-2.67786,6.46758,1.67562,-5.54364,112,448,bad,1,2.67786,-6.46758,5.791342403450171,-73.18203896202947,7.000037516756607,-67.50831331578311,7,3,4,27,-1.0022399999999998,0.92394,-1.2086951133064359,-5.6737256462463534,-1.0984179199077584,0.3277670981346472
